iter	Passed	Remaining
20899	1079544	50573270
20900	1079593	50573055
20901	1079639	50572768
20902	1079699	50573076
20903	1079747	50572888
20904	1079788	50572308
20905	1079828	50571713
20906	1079867	50571078
20907	1079911	50570690
20908	1079958	50570425
20909	1080005	50570117
20910	1080055	50569987
20911	1080108	50570033
20912	1080167	50570313
20913	1080213	50569995
20914	1080277	50570532
20915	1080320	50570071
20916	1080370	50569946
20917	1080408	50569246
20918	1080448	50568639
20919	1080518	50569464
20920	1080561	50568983
20921	1080609	50568767
20922	1080663	50568815
20923	1080702	50568182
20924	1080740	50567516
20925	1080786	50567163
20926	1080828	50566660
20927	1080894	50567282
20928	1080935	50566747
20929	1080993	50566992
20930	1081042	50566807
20931	1081078	50566039
20932	1081128	50565893
20933	1081175	50565658
20934	1081224	50565466
20935	1081262	50564790
20936	1081318	50564940
20937	1081379	50565329
20938	1081450	50566157
20939	1081527	50567318
20940	1081610	50568735
20941	1081668	50568949
20942	1081728	50569278
20943	1081767	50568646
20944	1081806	50567993
20945	1081863	50568216
20946	1081905	50567725
20947	1081962	50567917
20948	1082024	50568323
20949	1082066	50567816
20950	1082126	50568149
20951	1082175	50568017
20952	1082215	50567400
20953	1082261	50567064
20954	1082305	50566661
20955	1082346	50566107
20956	1082384	50565433
20957	1082421	50564714
20958	1082457	50563931
20959	1082494	50563199
20960	1082542	50562939
20961	1082585	50562505
20962	1082644	50562782
20963	1082691	50562527
20964	1082736	50562150
20965	1082776	50561583
20966	1082815	50560933
20967	1082868	50560926
20968	1082922	50561022
20969	1082962	50560391
20970	1083007	50560041
20971	1083053	50559716
20972	1083098	50559370
20973	1083148	50559259
20974	1083188	50558652
20975	1083226	50557969
20976	1083265	50557309
20977	1083312	50557032
20978	1083355	50556603
20979	1083399	50556185
20980	1083458	50556455
20981	1083508	50556363
20982	1083563	50556427
20983	1083608	50556106
20984	1083646	50555403
20985	1083701	50555519
20986	1083770	50556278
20987	1083834	50556778
20988	1083895	50557158
20989	1083940	50556820
20990	1083977	50556067
20991	1084027	50555948
20992	1084080	50555951
20993	1084124	50555554
20994	1084186	50555988
20995	1084242	50556150
20996	1084289	50555855
20997	1084328	50555251
20998	1084374	50554936
20999	1084432	50555147
21000	1084480	50554956
21001	1084539	50555217
21002	1084595	50555375
21003	1084657	50555833
21004	1084727	50556603
21005	1084776	50556437
21006	1084835	50556721
21007	1084883	50556532
21008	1084936	50556545
21009	1084977	50555983
21010	1085041	50556479
21011	1085079	50555789
21012	1085117	50555128
21013	1085163	50554830
21014	1085208	50554468
21015	1085253	50554084
21016	1085299	50553760
21017	1085340	50553234
21018	1085401	50553611
21019	1085440	50552974
21020	1085477	50552238
21021	1085544	50552881
21022	1085582	50552221
21023	1085632	50552102
21024	1085675	50551647
21025	1085743	50552336
21026	1085796	50552360
21027	1085839	50551885
21028	1085900	50552266
21029	1085945	50551925
21030	1085995	50551787
21031	1086039	50551386
21032	1086082	50550933
21033	1086140	50551199
21034	1086189	50551026
21035	1086233	50550621
21036	1086311	50551774
21037	1086375	50552280
21038	1086448	50553259
21039	1086492	50552831
21040	1086543	50552760
21041	1086586	50552317
21042	1086637	50552218
21043	1086677	50551626
21044	1086717	50551008
21045	1086754	50550294
21046	1086798	50549897
21047	1086854	50550040
21048	1086895	50549480
21049	1086944	50549310
21050	1086991	50549050
21051	1087047	50549191
21052	1087102	50549298
21053	1087147	50548942
21054	1087185	50548281
21055	1087236	50548193
21056	1087276	50547596
21057	1087333	50547779
21058	1087384	50547689
21059	1087430	50547391
21060	1087469	50546748
21061	1087508	50546134
21062	1087548	50545515
21063	1087602	50545567
21064	1087643	50545039
21065	1087680	50544315
21066	1087719	50543657
21067	1087763	50543249
21068	1087801	50542571
21069	1087839	50541902
21070	1087887	50541687
21071	1087927	50541061
21072	1087969	50540561
21073	1088006	50539838
21074	1088043	50539104
21075	1088089	50538785
21076	1088138	50538645
21077	1088179	50538074
21078	1088232	50538118
21079	1088294	50538506
21080	1088347	50538527
21081	1088403	50538685
21082	1088448	50538310
21083	1088499	50538272
21084	1088556	50538442
21085	1088606	50538309
21086	1088644	50537647
21087	1088697	50537643
21088	1088744	50537390
21089	1088796	50537353
21090	1088833	50536626
21091	1088872	50535961
21092	1088938	50536594
21093	1088985	50536349
21094	1089045	50536673
21095	1089094	50536492
21096	1089138	50536090
21097	1089184	50535796
21098	1089239	50535857
21099	1089287	50535659
21100	1089343	50535791
21101	1089411	50536527
21102	1089462	50536439
21103	1089504	50535931
21104	1089541	50535231
21105	1089604	50535682
21106	1089656	50535665
21107	1089702	50535332
21108	1089743	50534783
21109	1089796	50534796
21110	1089850	50534862
21111	1089915	50535415
21112	1089971	50535567
21113	1090048	50536722
21114	1090150	50539001
21115	1090245	50540938
21116	1090332	50542534
21117	1090397	50543111
21118	1090462	50543660
21119	1090523	50544075
21120	1090575	50544005
21121	1090617	50543529
21122	1090671	50543594
21123	1090718	50543305
21124	1090757	50542686
21125	1090805	50542444
21126	1090844	50541848
21127	1090900	50541980
21128	1090945	50541594
21129	1091010	50542191
21130	1091067	50542388
21131	1091124	50542563
21132	1091188	50543095
21133	1091232	50542704
21134	1091272	50542099
21135	1091318	50541784
21136	1091356	50541130
21137	1091396	50540516
21138	1091456	50540859
21139	1091496	50540280
21140	1091545	50540100
21141	1091609	50540623
21142	1091664	50540724
21143	1091719	50540798
21144	1091770	50540759
21145	1091825	50540832
21146	1091880	50540951
21147	1091927	50540658
21148	1091973	50540360
21149	1092016	50539914
21150	1092060	50539505
21151	1092102	50539012
21152	1092166	50539528
21153	1092235	50540293
21154	1092294	50540571
21155	1092336	50540085
21156	1092391	50540177
21157	1092443	50540164
21158	1092490	50539866
21159	1092561	50540714
21160	1092622	50541088
21161	1092680	50541360
21162	1092745	50541900
21163	1092811	50542530
21164	1092859	50542305
21165	1092912	50542314
21166	1092948	50541569
21167	1092999	50541484
21168	1093040	50540923
21169	1093091	50540826
21170	1093144	50540864
21171	1093209	50541412
21172	1093251	50540929
21173	1093290	50540286
21174	1093335	50539941
21175	1093387	50539874
21176	1093428	50539344
21177	1093467	50538724
21178	1093526	50539028
21179	1093587	50539383
21180	1093639	50539335
21181	1093692	50539374
21182	1093737	50538992
21183	1093793	50539157
21184	1093855	50539570
21185	1093900	50539203
21186	1093939	50538610
21187	1093976	50537841
21188	1094022	50537541
21189	1094074	50537522
21190	1094134	50537861
21191	1094181	50537565
21192	1094231	50537473
21193	1094276	50537086
21194	1094321	50536752
21195	1094364	50536294
21196	1094426	50536703
21197	1094478	50536669
21198	1094532	50536764
21199	1094580	50536542
21200	1094643	50537011
21201	1094701	50537245
21202	1094748	50536995
21203	1094794	50536651
21204	1094856	50537088
21205	1094916	50537421
21206	1094974	50537683
21207	1095027	50537682
21208	1095069	50537196
21209	1095106	50536461
21210	1095176	50537270
21211	1095223	50537007
21212	1095264	50536422
21213	1095312	50536203
21214	1095360	50535986
21215	1095399	50535359
21216	1095437	50534697
21217	1095481	50534289
21218	1095519	50533614
21219	1095568	50533417
21220	1095608	50532860
21221	1095664	50532998
21222	1095717	50533013
21223	1095790	50533940
21224	1095839	50533774
21225	1095883	50533370
21226	1095930	50533111
21227	1095971	50532550
21228	1096035	50533080
21229	1096085	50532945
21230	1096128	50532494
21231	1096174	50532183
21232	1096235	50532590
21233	1096274	50531934
21234	1096328	50532014
21235	1096369	50531468
21236	1096422	50531464
21237	1096460	50530796
21238	1096505	50530441
21239	1096560	50530536
21240	1096600	50529924
21241	1096648	50529704
21242	1096704	50529858
21243	1096791	50531469
21244	1096845	50531518
21245	1096888	50531047
21246	1096942	50531096
21247	1096988	50530797
21248	1097029	50530271
21249	1097088	50530547
21250	1097139	50530459
21251	1097202	50530958
21252	1097259	50531148
21253	1097335	50532212
21254	1097399	50532712
21255	1097441	50532248
21256	1097492	50532172
21257	1097535	50531719
21258	1097579	50531287
21259	1097615	50530538
21260	1097656	50529973
21261	1097702	50529692
21262	1097740	50529020
21263	1097780	50528427
21264	1097833	50528437
21265	1097886	50528421
21266	1097928	50527936
21267	1097981	50527960
21268	1098047	50528556
21269	1098092	50528185
21270	1098156	50528731
21271	1098209	50528729
21272	1098260	50528649
21273	1098314	50528703
21274	1098363	50528546
21275	1098416	50528573
21276	1098482	50529178
21277	1098541	50529442
21278	1098676	50533221
21279	1098798	50536439
21280	1098875	50537525
21281	1098934	50537823
21282	1098976	50537340
21283	1099026	50537191
21284	1099087	50537569
21285	1099144	50537754
21286	1099200	50537925
21287	1099246	50537621
21288	1099305	50537899
21289	1099351	50537605
21290	1099413	50537995
21291	1099466	50538042
21292	1099509	50537594
21293	1099565	50537729
21294	1099622	50537926
21295	1099664	50537405
21296	1099705	50536861
21297	1099781	50537947
21298	1099860	50539155
21299	1099913	50539174
21300	1099964	50539083
21301	1100011	50538832
21302	1100078	50539469
21303	1100141	50539925
21304	1100184	50539494
21305	1100238	50539531
21306	1100296	50539772
21307	1100338	50539289
21308	1100389	50539226
21309	1100441	50539192
21310	1100482	50538647
21311	1100521	50538006
21312	1100566	50537638
21313	1100606	50537089
21314	1100665	50537356
21315	1100718	50537375
21316	1100762	50536944
21317	1100799	50536257
21318	1100840	50535695
21319	1100888	50535497
21320	1100954	50536073
21321	1101012	50536347
21322	1101060	50536130
21323	1101099	50535461
21324	1101143	50535068
21325	1101205	50535507
21326	1101256	50535425
21327	1101293	50534701
21328	1101331	50534029
21329	1101395	50534536
21330	1101450	50534654
21331	1101512	50535070
21332	1101612	50537206
21333	1101694	50538577
21334	1101774	50539827
21335	1101816	50539329
21336	1101860	50538927
21337	1101912	50538866
21338	1101982	50539667
21339	1102037	50539793
21340	1102090	50539768
21341	1102128	50539135
21342	1102173	50538743
21343	1102213	50538151
21344	1102265	50538137
21345	1102311	50537823
21346	1102365	50537900
21347	1102417	50537855
21348	1102461	50537469
21349	1102507	50537154
21350	1102556	50536980
21351	1102595	50536313
21352	1102639	50535928
21353	1102685	50535638
21354	1102751	50536236
21355	1102795	50535808
21356	1102841	50535496
21357	1102897	50535650
21358	1102952	50535753
21359	1102991	50535129
21360	1103036	50534761
21361	1103089	50534797
21362	1103133	50534404
21363	1103179	50534081
21364	1103218	50533438
21365	1103258	50532880
21366	1103297	50532242
21367	1103338	50531705
21368	1103385	50531410
21369	1103449	50531960
21370	1103496	50531686
21371	1103549	50531684
21372	1103586	50530969
21373	1103631	50530621
21374	1103687	50530768
21375	1103733	50530470
21376	1103781	50530218
21377	1103833	50530200
21378	1103897	50530703
21379	1104067	50536061
21380	1104154	50537664
21381	1104218	50538145
21382	1104297	50539342
21383	1104354	50539541
21384	1104398	50539142
21385	1104462	50539677
21386	1104502	50539087
21387	1104547	50538706
21388	1104606	50539011
21389	1104647	50538483
21390	1104698	50538381
21391	1104752	50538437
21392	1104790	50537787
21393	1104826	50537010
21394	1104865	50536356
21395	1104920	50536462
21396	1104975	50536560
21397	1105027	50536544
21398	1105085	50536806
21399	1105135	50536656
21400	1105192	50536857
21401	1105238	50536553
21402	1105286	50536330
21403	1105330	50535942
21404	1105385	50536035
21405	1105427	50535548
21406	1105470	50535072
21407	1105507	50534360
21408	1105560	50534368
21409	1105614	50534453
21410	1105662	50534210
21411	1105709	50533970
21412	1105761	50533900
21413	1105816	50534033
21414	1105865	50533853
21415	1105912	50533599
21416	1105958	50533271
21417	1105999	50532739
21418	1106039	50532129
21419	1106076	50531425
21420	1106122	50531099
21421	1106172	50530994
21422	1106220	50530795
21423	1106278	50531015
21424	1106342	50531543
21425	1106402	50531871
21426	1106443	50531310
21427	1106486	50530890
21428	1106539	50530869
21429	1106599	50531207
21430	1106648	50531026
21431	1106713	50531596
21432	1106758	50531239
21433	1106799	50530706
21434	1106844	50530360
21435	1106889	50530013
21436	1106929	50529439
21437	1106975	50529127
21438	1107014	50528491
21439	1107052	50527789
21440	1107095	50527339
21441	1107137	50526849
21442	1107174	50526149
21443	1107225	50526054
21444	1107272	50525791
21445	1107322	50525698
21446	1107397	50526679
21447	1107436	50526063
21448	1107476	50525494
21449	1107533	50525689
21450	1107588	50525790
21451	1107632	50525396
21452	1107669	50524660
21453	1107706	50523942
21454	1107751	50523596
21455	1107834	50524965
21456	1107880	50524656
21457	1107921	50524136
21458	1107979	50524343
21459	1108024	50523988
21460	1108074	50523879
21461	1108121	50523601
21462	1108202	50524897
21463	1108272	50525675
21464	1108331	50525960
21465	1108371	50525371
21466	1108419	50525158
21467	1108466	50524900
21468	1108505	50524265
21469	1108542	50523584
21470	1108579	50522856
21471	1108616	50522107
21472	1108659	50521677
21473	1108705	50521363
21474	1108743	50520725
21475	1108785	50520213
21476	1108829	50519825
21477	1108898	50520570
21478	1108948	50520441
21479	1109002	50520472
21480	1109046	50520077
21481	1109105	50520361
21482	1109170	50520915
21483	1109229	50521228
21484	1109297	50521914
21485	1109349	50521860
21486	1109408	50522146
21487	1109453	50521782
21488	1109495	50521304
21489	1109539	50520917
21490	1109585	50520621
21491	1109631	50520297
21492	1109676	50519926
21493	1109715	50519309
21494	1109758	50518849
21495	1109812	50518937
21496	1109872	50519247
21497	1109927	50519343
21498	1109984	50519570
21499	1110046	50519954
21500	1110085	50519323
21501	1110140	50519434
21502	1110182	50518950
21503	1110226	50518566
21504	1110271	50518198
21505	1110340	50518966
21506	1110390	50518818
21507	1110435	50518459
21508	1110472	50517753
21509	1110530	50517973
21510	1110579	50517806
21511	1110625	50517512
21512	1110680	50517631
21513	1110736	50517765
21514	1110793	50517957
21515	1110835	50517480
21516	1110882	50517183
21517	1110922	50516617
21518	1110959	50515900
21519	1111000	50515361
21520	1111044	50514986
21521	1111094	50514831
21522	1111141	50514558
21523	1111179	50513905
21524	1111227	50513686
21525	1111275	50513462
21526	1111317	50512972
21527	1111369	50512939
21528	1111413	50512533
21529	1111476	50512999
21530	1111563	50514588
21531	1111658	50516502
21532	1111707	50516323
21533	1111765	50516548
21534	1111830	50517128
21535	1111886	50517271
21536	1111938	50517231
21537	1111994	50517360
21538	1112044	50517255
21539	1112094	50517139
21540	1112139	50516758
21541	1112194	50516873
21542	1112255	50517258
21543	1112315	50517591
21544	1112379	50518077
21545	1112426	50517831
21546	1112495	50518581
21547	1112541	50518253
21548	1112597	50518401
21549	1112635	50517745
21550	1112672	50517014
21551	1112714	50516542
21552	1112766	50516469
21553	1112804	50515808
21554	1112855	50515719
21555	1112912	50515925
21556	1112949	50515219
21557	1113002	50515241
21558	1113060	50515455
21559	1113103	50515020
21560	1113153	50514878
21561	1113190	50514161
21562	1113227	50513483
21563	1113284	50513641
21564	1113336	50513644
21565	1113391	50513722
21566	1113441	50513580
21567	1113499	50513818
21568	1113538	50513201
21569	1113606	50513890
21570	1113657	50513843
21571	1113719	50514245
21572	1113762	50513806
21573	1113810	50513588
21574	1113851	50513059
21575	1113894	50512595
21576	1113957	50513067
21577	1114026	50513815
21578	1114085	50514077
21579	1114142	50514262
21580	1114181	50513636
21581	1114235	50513704
21582	1114290	50513793
21583	1114347	50514009
21584	1114401	50514075
21585	1114457	50514202
21586	1114551	50516061
21587	1114634	50517436
21588	1114714	50518679
21589	1114766	50518645
21590	1114818	50518621
21591	1114876	50518836
21592	1114928	50518811
21593	1114975	50518542
21594	1115017	50518046
21595	1115094	50519156
21596	1115140	50518832
21597	1115202	50519282
21598	1115246	50518863
21599	1115293	50518630
21600	1115335	50518139
21601	1115376	50517593
21602	1115423	50517324
21603	1115479	50517466
21604	1115531	50517440
21605	1115578	50517163
21606	1115640	50517601
21607	1115697	50517804
21608	1115743	50517486
21609	1115785	50516980
21610	1115833	50516766
21611	1115878	50516407
21612	1115917	50515820
21613	1115955	50515149
21614	1115998	50514696
21615	1116059	50515060
21616	1116103	50514650
21617	1116152	50514484
21618	1116207	50514618
21619	1116248	50514065
21620	1116297	50513894
21621	1116346	50513746
21622	1116394	50513520
21623	1116456	50513912
21624	1116516	50514252
21625	1116574	50514486
21626	1116613	50513884
21627	1116662	50513677
21628	1116709	50513436
21629	1116758	50513268
21630	1116805	50513000
21631	1116852	50512738
21632	1116899	50512459
21633	1116938	50511861
21634	1116978	50511262
21635	1117023	50510933
21636	1117092	50511680
21637	1117145	50511656
21638	1117193	50511480
21639	1117246	50511447
21640	1117288	50510992
21641	1117354	50511567
21642	1117400	50511263
21643	1117443	50510813
21644	1117498	50510932
21645	1117542	50510556
21646	1117592	50510395
21647	1117668	50511441
21648	1117713	50511119
21649	1117768	50511220
21650	1117827	50511505
21651	1117867	50510895
21652	1117905	50510250
21653	1117962	50510421
21654	1118007	50510083
21655	1118056	50509908
21656	1118113	50510122
21657	1118165	50510081
21658	1118215	50509956
21659	1118260	50509602
21660	1118320	50509920
21661	1118384	50510446
21662	1118441	50510628
21663	1118487	50510305
21664	1118529	50509807
21665	1118581	50509778
21666	1118630	50509638
21667	1118699	50510353
21668	1118748	50510207
21669	1118794	50509880
21670	1118838	50509482
21671	1118877	50508868
21672	1118920	50508413
21673	1118968	50508225
21674	1119034	50508791
21675	1119072	50508126
21676	1119122	50508031
21677	1119166	50507635
21678	1119206	50507050
21679	1119263	50507237
21680	1119299	50506484
21681	1119336	50505775
21682	1119403	50506388
21683	1119462	50506675
21684	1119525	50507133
21685	1119566	50506594
21686	1119621	50506705
21687	1119675	50506776
21688	1119734	50507071
21689	1119775	50506516
21690	1119819	50506136
21691	1119877	50506364
21692	1119927	50506227
21693	1119969	50505758
21694	1120008	50505136
21695	1120053	50504757
21696	1120098	50504411
21697	1120161	50504899
21698	1120209	50504687
21699	1120256	50504419
21700	1120305	50504226
21701	1120354	50504061
21702	1120411	50504266
21703	1120447	50503531
21704	1120494	50503261
21705	1120539	50502897
21706	1120580	50502362
21707	1120635	50502486
21708	1120691	50502608
21709	1120738	50502371
21710	1120785	50502110
21711	1120839	50502135
21712	1120907	50502819
21713	1120965	50503056
21714	1121010	50502719
21715	1121068	50502964
21716	1121104	50502200
21717	1121141	50501512
21718	1121185	50501114
21719	1121229	50500683
21720	1121272	50500280
21721	1121337	50500830
21722	1121376	50500178
21723	1121416	50499630
21724	1121457	50499076
21725	1121499	50498617
21726	1121544	50498261
21727	1121592	50498027
21728	1121633	50497524
21729	1121696	50497964
21730	1121737	50497460
21731	1121775	50496791
21732	1121833	50497004
21733	1121876	50496574
21734	1121914	50495922
21735	1121952	50495225
21736	1121992	50494687
21737	1122048	50494823
21738	1122138	50496497
21739	1122204	50497089
21740	1122257	50497115
21741	1122307	50496975
21742	1122363	50497097
21743	1122412	50496929
21744	1122475	50497395
21745	1122511	50496676
21746	1122553	50496189
21747	1122610	50496340
21748	1122669	50496647
21749	1122732	50497112
21750	1122782	50496958
21751	1122827	50496648
21752	1122875	50496426
21753	1122930	50496516
21754	1122981	50496447
21755	1123027	50496127
21756	1123074	50495883
21757	1123122	50495654
21758	1123177	50495744
21759	1123245	50496458
21760	1123301	50496580
21761	1123352	50496507
21762	1123394	50496003
21763	1123451	50496199
21764	1123494	50495787
21765	1123534	50495197
21766	1123590	50495355
21767	1123653	50495795
21768	1123706	50495812
21769	1123754	50495610
21770	1123800	50495300
21771	1123848	50495089
21772	1123887	50494474
21773	1123932	50494101
21774	1123967	50493331
21775	1124007	50492739
21776	1124059	50492714
21777	1124102	50492274
21778	1124148	50491946
21779	1124205	50492148
21780	1124257	50492134
21781	1124323	50492733
21782	1124386	50493167
21783	1124435	50493019
21784	1124491	50493130
21785	1124531	50492572
21786	1124583	50492550
21787	1124635	50492491
21788	1124679	50492108
21789	1124739	50492459
21790	1124798	50492717
21791	1124857	50492990
21792	1124910	50493001
21793	1124960	50492880
21794	1125007	50492608
21795	1125044	50491917
21796	1125092	50491686
21797	1125154	50492117
21798	1125198	50491749
21799	1125246	50491507
21800	1125289	50491063
21801	1125335	50490780
21802	1125383	50490560
21803	1125444	50490914
21804	1125482	50490281
21805	1125543	50490617
21806	1125582	50490032
21807	1125628	50489709
21808	1125679	50489642
21809	1125732	50489648
21810	1125783	50489587
21811	1125824	50489027
21812	1125875	50488966
21813	1125933	50489172
21814	1125980	50488956
21815	1126044	50489418
21816	1126102	50489685
21817	1126162	50490005
21818	1126212	50489860
21819	1126250	50489206
21820	1126289	50488611
21821	1126327	50487953
21822	1126376	50487784
21823	1126420	50487363
21824	1126466	50487082
21825	1126519	50487069
21826	1126567	50486845
21827	1126621	50486935
21828	1126672	50486821
21829	1126727	50486930
21830	1126771	50486548
21831	1126822	50486489
21832	1126862	50485883
21833	1126922	50486217
21834	1126973	50486128
21835	1127032	50486436
21836	1127080	50486200
21837	1127118	50485559
21838	1127160	50485065
21839	1127203	50484616
21840	1127264	50484980
21841	1127317	50484990
21842	1127368	50484925
21843	1127413	50484599
21844	1127481	50485267
21845	1127521	50484688
21846	1127573	50484646
21847	1127637	50485178
21848	1127684	50484901
21849	1127751	50485555
21850	1127801	50485415
21851	1127849	50485192
21852	1127913	50485706
21853	1127964	50485629
21854	1128006	50485158
21855	1128045	50484510
21856	1128087	50484038
21857	1128132	50483684
21858	1128179	50483435
21859	1128226	50483172
21860	1128270	50482785
21861	1128335	50483352
21862	1128399	50483837
21863	1128464	50484400
21864	1128516	50484369
21865	1128569	50484363
21866	1128617	50484133
21867	1128658	50483622
21868	1128703	50483292
21869	1128752	50483121
21870	1128791	50482480
21871	1128834	50482057
21872	1128878	50481649
21873	1128920	50481168
21874	1128968	50480952
21875	1129008	50480401
21876	1129057	50480208
21877	1129119	50480658
21878	1129174	50480743
21879	1129216	50480271
21880	1129261	50479923
21881	1129304	50479473
21882	1129351	50479205
21883	1129392	50478702
21884	1129448	50478850
21885	1129497	50478652
21886	1129547	50478534
21887	1129602	50478661
21888	1129662	50478969
21889	1129707	50478640
21890	1129761	50478691
21891	1129807	50478355
21892	1129854	50478110
21893	1129896	50477623
21894	1129934	50476982
21895	1129983	50476793
21896	1130035	50476767
21897	1130072	50476079
21898	1130111	50475471
21899	1130149	50474807
21900	1130187	50474124
21901	1130235	50473907
21902	1130273	50473257
21903	1130309	50472514
21904	1130348	50471913
21905	1130394	50471603
21906	1130439	50471274
21907	1130477	50470617
21908	1130520	50470172
21909	1130572	50470128
21910	1130611	50469497
21911	1130671	50469820
21912	1130728	50470036
21913	1130776	50469804
21914	1130854	50470936
21915	1130939	50472365
21916	1131014	50473370
21917	1131079	50473906
21918	1131122	50473476
21919	1131165	50473049
21920	1131203	50472405
21921	1131260	50472575
21922	1131303	50472128
21923	1131351	50471928
21924	1131390	50471337
21925	1131428	50470669
21926	1131469	50470136
21927	1131522	50470129
21928	1131569	50469873
21929	1131628	50470155
21930	1131680	50470117
21931	1131745	50470657
21932	1131804	50470967
21933	1131851	50470697
21934	1131890	50470087
21935	1131926	50469354
21936	1131964	50468664
21937	1132001	50467996
21938	1132064	50468432
21939	1132103	50467831
21940	1132163	50468125
21941	1132216	50468172
21942	1132274	50468383
21943	1132323	50468211
21944	1132377	50468281
21945	1132429	50468263
21946	1132474	50467906
21947	1132529	50467992
21948	1132579	50467879
21949	1132616	50467177
21950	1132664	50466946
21951	1132700	50466209
21952	1132753	50466234
21953	1132803	50466109
21954	1132848	50465755
21955	1132917	50466476
21956	1132967	50466367
21957	1133015	50466129
21958	1133063	50465914
21959	1133111	50465716
21960	1133154	50465276
21961	1133196	50464809
21962	1133273	50465901
21963	1133319	50465568
21964	1133383	50466095
21965	1133438	50466173
21966	1133495	50466378
21967	1133545	50466271
21968	1133593	50466023
21969	1133634	50465537
21970	1133682	50465301
21971	1133723	50464769
21972	1133769	50464479
21973	1133811	50463993
21974	1133847	50463256
21975	1133892	50462897
21976	1133936	50462538
21977	1133978	50462053
21978	1134019	50461540
21979	1134069	50461408
21980	1134112	50460981
21981	1134159	50460693
21982	1134199	50460158
21983	1134253	50460193
21984	1134294	50459673
21985	1134346	50459639
21986	1134404	50459890
21987	1134449	50459507
21988	1134491	50459027
21989	1134546	50459164
21990	1134586	50458580
21991	1134624	50457944
21992	1134663	50457333
21993	1134711	50457109
21994	1134756	50456757
21995	1134804	50456559
21996	1134861	50456729
21997	1134912	50456663
21998	1134950	50455987
21999	1134999	50455829
22000	1135044	50455484
22001	1135097	50455485
22002	1135137	50454920
22003	1135196	50455228
22004	1135249	50455232
22005	1135312	50455690
22006	1135364	50455633
22007	1135423	50455918
22008	1135482	50456205
22009	1135543	50456577
22010	1135591	50456377
22011	1135640	50456170
22012	1135676	50455465
22013	1135730	50455515
22014	1135787	50455670
22015	1135828	50455174
22016	1135884	50455330
22017	1135940	50455473
22018	1135981	50454941
22019	1136026	50454601
22020	1136068	50454112
22021	1136133	50454658
22022	1136175	50454198
22023	1136226	50454086
22024	1136274	50453901
22025	1136320	50453605
22026	1136364	50453181
22027	1136407	50452774
22028	1136459	50452715
22029	1136514	50452846
22030	1136568	50452909
22031	1136622	50452951
22032	1136679	50453146
22033	1136729	50452996
22034	1136772	50452590
22035	1136811	50451950
22036	1136846	50451201
22037	1136890	50450780
22038	1136958	50451450
22039	1137002	50451062
22040	1137051	50450933
22041	1137109	50451143
22042	1137186	50452220
22043	1137230	50451814
22044	1137267	50451138
22045	1137306	50450543
22046	1137347	50450024
22047	1137393	50449703
22048	1137435	50449247
22049	1137493	50449455
22050	1137534	50448931
22051	1137590	50449086
22052	1137636	50448773
22053	1137680	50448411
22054	1137729	50448244
22055	1137766	50447547
22056	1137812	50447232
22057	1137859	50446982
22058	1137904	50446631
22059	1137945	50446100
22060	1137995	50446008
22061	1138041	50445676
22062	1138093	50445643
22063	1138130	50444979
22064	1138198	50445626
22065	1138247	50445473
22066	1138315	50446169
22067	1138358	50445716
22068	1138403	50445368
22069	1138451	50445162
22070	1138507	50445305
22071	1138554	50445066
22072	1138606	50445025
22073	1138651	50444673
22074	1138698	50444443
22075	1138737	50443809
22076	1138786	50443632
22077	1138832	50443351
22078	1138878	50443055
22079	1138940	50443452
22080	1139001	50443845
22081	1139089	50445373
22082	1139142	50445413
22083	1139217	50446371
22084	1139271	50446453
22085	1139323	50446385
22086	1139364	50445901
22087	1139427	50446335
22088	1139463	50445609
22089	1139509	50445309
22090	1139548	50444675
22091	1139589	50444159
22092	1139650	50444531
22093	1139699	50444376
22094	1139749	50444244
22095	1139787	50443613
22096	1139836	50443409
22097	1139873	50442709
22098	1139928	50442815
22099	1139996	50443495
22100	1140059	50443963
22101	1140101	50443503
22102	1140139	50442818
22103	1140188	50442670
22104	1140225	50441977
22105	1140280	50442057
22106	1140323	50441615
22107	1140364	50441098
22108	1140417	50441132
22109	1140478	50441477
22110	1140524	50441189
22111	1140565	50440659
22112	1140606	50440173
22113	1140648	50439687
22114	1140708	50440006
22115	1140750	50439545
22116	1140799	50439377
22117	1140866	50439994
22118	1140921	50440092
22119	1140968	50439838
22120	1141012	50439446
22121	1141071	50439713
22122	1141122	50439665
22123	1141159	50438947
22124	1141211	50438936
22125	1141251	50438357
22126	1141303	50438339
22127	1141352	50438162
22128	1141387	50437374
22129	1141423	50436650
22130	1141473	50436505
22131	1141520	50436246
22132	1141572	50436217
22133	1141615	50435780
22134	1141661	50435474
22135	1141721	50435793
22136	1141777	50435945
22137	1141825	50435766
22138	1141887	50436176
22139	1141928	50435617
22140	1141967	50435029
22141	1142030	50435467
22142	1142085	50435574
22143	1142146	50435955
22144	1142192	50435652
22145	1142245	50435660
22146	1142287	50435175
22147	1142330	50434764
22148	1142377	50434486
22149	1142430	50434530
22150	1142493	50434976
22151	1142536	50434527
22152	1142582	50434220
22153	1142629	50434008
22154	1142671	50433525
22155	1142733	50433912
22156	1142793	50434219
22157	1142850	50434443
22158	1142902	50434375
22159	1142958	50434522
22160	1143019	50434882
22161	1143064	50434577
22162	1143118	50434635
22163	1143156	50433976
22164	1143203	50433706
22165	1143244	50433209
22166	1143283	50432607
22167	1143340	50432764
22168	1143394	50432811
22169	1143435	50432301
